f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,label
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2627258720449661,-0.14157553314597454,0.416692478095553,-0.317974938006282,0.5024850388493965,-0.44522744255248803,0.5631214415605885,-0.5209297404529675,0.26531102661596956,-0.7099506034055215,0.47528570011572163,-0.8523551000165317,0.6076102496280377,-0.9348078690692676,0.7254833526202679,-1.0,0.21468963465035543,-0.7130418912216895,0.5763113241858159,-0.5361309307323524,0.5201924285005786,-0.37433572491320877,0.4195908083980823,-0.32132755827409487,0.19958234418912216,-0.624957513638618,0.5315364523061663,-0.4266249628037692,0.4478610018184824,-0.2845926268804761,0.35492517771532484,-0.24823064969416433,0.20715503388989917,-0.49679299057695486,0.4645698793188957,-0.34537702099520584,0.4241899156885436,-0.22967181352289634,0.35833215407505375,-0.19254038684080013,0.11398642660972051,0.16775051134682906,0.021992352118867325,0.012572862430499526,0.0,0.0,-0.07459354400634766,-0.09268510341644287,-0.032759666442871094,0.06474071741104126,0.00503462553024292,0.11992001533508301,0.09035217761993408,-0.09228676557540894,0.0,0.0,-0.40803036093711853,-0.06260174512863159,0.0483018159866333,0.3410358428955078,-0.5458189845085144,0.1623438596725464,0.06663632392883301,0.6174337863922119,0.14183167594906107,0.1547043187587695,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07143020629882812,-0.09139382839202881,-0.030323266983032227,0.06397026777267456,0.008046150207519531,0.11734789609909058,0.09280472993850708,-0.09136050939559937,0.0,0.0,-0.39782339334487915,-0.035872578620910645,0.033567607402801514,0.23424524068832397,-0.5098106265068054,0.1811276078224182,0.04965096712112427,0.5761813521385193,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08564931154251099,-0.07801878452301025,-0.017366230487823486,0.06412321329116821,0.034858107566833496,0.11294972896575928,0.07609224319458008,-0.10732287168502808,0.0,0.0,-0.40011486411094666,0.020934462547302246,0.11837655305862427,0.33624380826950073,-0.44528400897979736,0.4004334807395935,0.16524702310562134,0.54879230260849,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25896473489708355,-0.10064380513538856,0.39225465204033955,-0.28723218689208846,0.44134431399910923,-0.43987329910213196,0.46379898451567925,-0.5457798784405707,0.21376821539388755,-0.6783736903200785,0.44495573821247486,-0.8175094454563083,0.5944662214072217,-0.9221501373763812,0.7193224477050367,-1.0,0.14596620502653818,-0.6574096620059933,0.5436071504782717,-0.4880354601953817,0.4870474541023577,-0.30550092868145534,0.3880387658468356,-0.2397600805398365,0.11863820736882835,-0.5459123996461772,0.5125560152969021,-0.34271784169294217,0.4326491225118701,-0.1924429265994852,0.32862705964959504,-0.15168690050018638,0.118916974136524,-0.3906025641820269,0.41365948307285094,-0.2549026205256753,0.40208926026308855,-0.13843094302266998,0.35473491774388105,-0.09046239865743327,0.1052476658185113,0.16747302983307213,0.021454743364338984,0.013441442084478358,0.0,0.0,-0.06935817003250122,-0.09085071086883545,-0.0307580828666687,0.06310415267944336,0.008223295211791992,0.1176263689994812,0.09298092126846313,-0.08996456861495972,0.0,0.0,-0.3951057195663452,-0.043826401233673096,0.035551488399505615,0.24716943502426147,-0.5218200981616974,0.1702083945274353,0.04671519994735718,0.5876943469047546,0.138245453113234,0.1664435662347728,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13150148601219785,-0.14073621651845508,0.25037978302565916,-0.3302755868311362,0.34931551385045195,-0.4519488628670343,0.4074953753897677,-0.5115427738699537,0.18534860648000678,-0.6087694201971025,0.38603452944895295,-0.7825580840329913,0.5216389871933121,-0.9072954383175867,0.6384614148238849,-1.0,0.17825814627893,-0.5716524786839319,0.5188553322559624,-0.44618624296567316,0.45423925039914353,-0.3238060030801511,0.3615288440276532,-0.3038259334699042,0.19726056987666732,-0.4563779195439584,0.5301537250638776,-0.30013647348995154,0.4486009519050277,-0.19919528372556067,0.3597290450849574,-0.19074775977938246,0.23182886165913189,-0.31565631474819617,0.49977108301114487,-0.1987878601911408,0.4524176556367643,-0.11323062266395083,0.3784370424704332,-0.09461577501064221,0.13224327344784806,0.1833778128864069,0.027679849350548662,0.02397009469363114,0.0,0.0,-0.09791070222854614,-0.09912502765655518,-0.04792928695678711,0.06629639863967896,-0.005539953708648682,0.12288612127304077,0.07593214511871338,-0.10196924209594727,0.0,0.0,-0.4032575488090515,0.005148828029632568,0.14124435186386108,0.30930405855178833,-0.5343720316886902,0.2530871033668518,0.08377313613891602,0.39894789457321167,0.17821590584455962,0.2133921860345525,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0903053879737854,-0.10492640733718872,-0.053891897201538086,0.06434428691864014,-0.01524496078491211,0.12551027536392212,0.08429640531539917,-0.09724712371826172,0.0,0.0,-0.43629032373428345,-0.020497024059295654,0.038759052753448486,0.21480220556259155,-0.5742343366146088,0.249783456325531,0.09444570541381836,0.6506337523460388,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11872415885521094,-0.15349595854444023,0.2260422462614152,-0.3502332664054698,0.29825734819199407,-0.4804901785106694,0.34516469929201826,-0.5481109459433685,0.12774117165595955,-0.600383671610632,0.3164911684182741,-0.7837765351868121,0.4403853811085411,-0.9072394881772678,0.5437032198605041,-1.0,0.1112759518147639,-0.5613951104121373,0.46280735347825136,-0.4633203205850156,0.4075618439124803,-0.3349452689880832,0.3134309081460401,-0.311189605687589,0.1286051038637714,-0.4534749312492215,0.4744892757262364,-0.3279273797753211,0.40356559821477556,-0.22017720853119516,0.31757808885197797,-0.21111781148476486,0.17148571615600322,-0.320202615531801,0.44861180999331035,-0.232836205376159,0.40768310994873624,-0.1399779743203274,0.3371307655230534,-0.12082547556889665,0.12494122062056842,0.18384560316062554,0.025353180916795094,0.023385693132852235,0.0,0.0,-0.10674458742141724,-0.09421473741531372,-0.04635399580001831,0.0689476728439331,0.0043337345123291016,0.12354320287704468,0.0666540265083313,-0.10495662689208984,0.0,0.0,-0.3884928226470947,0.04835420846939087,0.11154282093048096,0.30210238695144653,-0.5258228778839111,0.3749898076057434,0.18686610460281372,0.5137987732887268,0.1795551379109926,0.21321304285790268,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04157710075378418,-0.10608381032943726,-0.032700181007385254,0.054253339767456055,-0.007729947566986084,0.11498039960861206,0.1164093017578125,-0.0750572681427002,0.0,0.0,-0.35449719429016113,-0.023275792598724365,0.04951983690261841,0.19956916570663452,-0.45390382409095764,0.3376860022544861,-0.028869271278381348,0.5228007435798645,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06728571653366089,-0.09079313278198242,-0.015313684940338135,0.06272017955780029,0.023924827575683594,0.12019753456115723,0.09692990779876709,-0.09234344959259033,0.0,0.0,-0.3807028830051422,-0.013469398021697998,0.09819173812866211,0.33030080795288086,-0.4739018678665161,0.2210909128189087,0.04527026414871216,0.4353947639465332,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.059943556785583496,-0.0849878191947937,-0.018114149570465088,0.06785732507705688,0.02126455307006836,0.12162065505981445,0.10052096843719482,-0.09311485290527344,0.0,0.0,-0.4478352665901184,-0.06183648109436035,0.07669484615325928,0.36400526762008667,-0.558742105960846,0.2568743824958801,0.042376160621643066,0.6183704733848572,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07037699222564697,-0.08713608980178833,-0.02598804235458374,0.0667717456817627,0.015652239322662354,0.12374317646026611,0.09488195180892944,-0.09856772422790527,0.0,0.0,-0.44993460178375244,-0.08940500020980835,0.07732445001602173,0.3583143949508667,-0.5449061095714569,0.25158607959747314,0.03505188226699829,0.6017436981201172,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08763736486434937,-0.06854122877120972,-0.007829129695892334,0.06685996055603027,0.04243272542953491,0.1100306510925293,0.06843888759613037,-0.11422836780548096,0.0,0.0,-0.4138526916503906,0.0758662223815918,0.2064605951309204,0.31137746572494507,-0.44658535718917847,0.4564310908317566,0.20565271377563477,0.43822067975997925,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26012119632115394,-0.07410928406480197,0.40738983532883133,-0.19684996215392317,0.4886084049396907,-0.28856604103373856,0.4888341482707083,-0.33060229327969215,0.26767708038625215,-0.6614164060891449,0.4841079064972308,-0.8385455256457163,0.638316819803793,-0.9359748068072575,0.7700550878902923,-1.0,0.17003716469931254,-0.6359951000069619,0.5259744068682853,-0.4598459790580104,0.4457174682974302,-0.3003491319102418,0.339770968281877,-0.2789544706511451,0.12086526056024044,-0.5179260053651072,0.4756234233887274,-0.3170336970802974,0.3971903546569931,-0.19268259806281413,0.29918427262210356,-0.19146974609800282,0.10837605520935324,-0.3587959170674697,0.3966123687792826,-0.20854595520979763,0.3563069635300095,-0.10635740027817978,0.2750147755231424,-0.09708799990519965,0.14608276958345529,0.1689392014757158,0.01940356936163008,0.01960201915658912,0.0,0.0,-0.05390572547912598,-0.0929078459739685,-0.031004726886749268,0.06423896551132202,0.0012592673301696777,0.12260597944259644,0.10888147354125977,-0.07981181144714355,0.0,0.0,-0.366923451423645,-0.07133495807647705,0.027158498764038086,0.36377209424972534,-0.5447743237018585,0.11160069704055786,-0.004164695739746094,0.6343823075294495,0.14055154116175853,0.15311545195849724,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14251527762104255,-0.14513171099603261,0.3350867554631708,-0.3137237054405622,0.5025566030886669,-0.36778489704004946,0.596990621738069,-0.3598529335958126,0.3013229691487799,-0.6676140440335427,0.5811197288395448,-0.827912152111653,0.7643508708054364,-0.9260000752329085,0.9198690575870763,-1.0,0.29709893545434407,-0.6232142439735112,0.6561202822503432,-0.42655913623952174,0.5580975300231164,-0.3003334861211538,0.4433543412716436,-0.29408358190379197,0.30896576577580687,-0.4943517268506715,0.6472355234314132,-0.2645111664367109,0.5299178521654772,-0.15854112554313593,0.41616430124185383,-0.16178326142088958,0.3361503877977795,-0.33200839822171696,0.6005836897221475,-0.14629209347023245,0.5205456274432313,-0.03925516943735846,0.4268537210645488,-0.019286250226201826,0.1380309430851782,0.16396931808913037,0.026002958514452237,0.027510773346912574,0.0,0.0,-0.07838404178619385,-0.10547488927841187,-0.05425173044204712,0.05929499864578247,-0.0207483172416687,0.12046796083450317,0.08656758069992065,-0.08435332775115967,0.0,0.0,-0.3324679136276245,-0.05756431818008423,0.029738903045654297,0.35579150915145874,-0.5294308960437775,0.1328180432319641,-0.01849663257598877,0.6407396197319031,0.17147053343777338,0.18770130525355125,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10521116166296313,-0.17361477738520442,0.25395626013652145,-0.36986179804610325,0.40383231443388695,-0.4591647827658249,0.4906049718026774,-0.5016111095386299,0.22515373738442776,-0.6775969150927156,0.46873271552598195,-0.8395646661013939,0.6279968927771563,-0.9345425303519637,0.7626168712464703,-1.0,0.22118192335781345,-0.6428888366551657,0.563064905323642,-0.4811997566619533,0.4791526596194896,-0.35600509374517575,0.37728746446705264,-0.34941106477077394,0.24216620633988867,-0.5325665641545664,0.5611523579765749,-0.3434044600762749,0.46517631001015547,-0.24244952643019557,0.37476780264075654,-0.25363301269758054,0.2760605599427781,-0.3909357808251096,0.5332220837071394,-0.23106859121956583,0.4574660928614413,-0.14329843382240234,0.371021058531442,-0.14510747088551065,0.12375075388264514,0.1648024133217472,0.020882318627077432,0.023667539842471656,0.0,0.0,-0.08332335948944092,-0.09527090191841125,-0.05012035369873047,0.0642353892326355,-0.011500418186187744,0.12428009510040283,0.0857471227645874,-0.08630478382110596,0.0,0.0,-0.3434319496154785,-0.02940315008163452,0.03179657459259033,0.2178848385810852,-0.5157887935638428,0.19244307279586792,0.025418460369110107,0.6078897714614868,0.165515058164136,0.1888876146634181,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12444885344512649,-0.1890216913558682,0.26554159858650905,-0.3725346223348261,0.40840339728359526,-0.440716803548361,0.5002446248235841,-0.4705885990146991,0.21054313666991803,-0.662423411432932,0.43309414461693996,-0.8267401855078019,0.5741707875450798,-0.9267624967344712,0.6943325877364513,-1.0,0.20131424976310425,-0.6207323338109894,0.5353082891102149,-0.47438099227763614,0.4644000676035321,-0.3460870591278423,0.3686250049594817,-0.3245724411522074,0.2219192859170816,-0.5140117595107401,0.531898613251632,-0.3424368806122654,0.4375647631016624,-0.23500394439815595,0.3475356142311618,-0.2282430759194879,0.2581110068546478,-0.3845852610903028,0.5022838091086484,-0.25167244027624697,0.43876650348039675,-0.15727662880971924,0.36499479318832584,-0.14105770672536633,0.13045226348546834,0.17348178596157898,0.022813895977131293,0.020571028978989308,0.0,0.0,-0.08557301759719849,-0.08906257152557373,-0.04483342170715332,0.06770366430282593,-0.004268944263458252,0.12533283233642578,0.08211475610733032,-0.08972764015197754,0.0,0.0,-0.4116191864013672,-0.05958962440490723,0.057626426219940186,0.2509641647338867,-0.5413840115070343,0.17713594436645508,0.08068865537643433,0.6301819086074829,0.16489723453865626,0.1788465812934372,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11241800713363803,-0.20233841326991173,0.32187793409015075,-0.371073330591616,0.5338668366014087,-0.3839432361058303,0.6452618727998365,-0.3177352897814127,0.3421585592016947,-0.6665835745268598,0.6363149185632366,-0.8451243342929344,0.8345189320752472,-0.9399534813343369,1.0,-0.9967658728619132,0.32814330775259365,-0.6138779392632022,0.7350760697223881,-0.38824074864401387,0.6260510994027711,-0.2479197866633559,0.5028503513795235,-0.25711844218726965,0.3288600987018227,-0.46478348192923785,0.7176781275622771,-0.2067642821485752,0.5828965337968387,-0.10470999873260238,0.45784367167676704,-0.13442788636875064,0.34095323820091616,-0.27919896590700405,0.6424714964862047,-0.06962216031803921,0.5425266864794539,0.027301425951647487,0.43154209958641454,0.0217921260983035,0.14123533264285823,0.16429641772244433,0.024092345543723637,0.029205158021953597,0.0,0.0,-0.07102715969085693,-0.10754677653312683,-0.04832667112350464,0.060853540897369385,-0.01750582456588745,0.12145990133285522,0.09837555885314941,-0.08423227071762085,0.0,0.0,-0.3598339855670929,-0.011837244033813477,0.05034494400024414,0.327017605304718,-0.5497369021177292,0.17529743909835815,-0.023661375045776367,0.4453330636024475,0.17722412761475265,0.20693685198171724,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06852156414440105,-0.1676727100027239,0.15601803740590175,-0.34317946374079594,0.2726248736195628,-0.434131355507696,0.3408867181809665,-0.46948874340885743,0.032487908905359936,-0.5927530871484836,0.19463275076938408,-0.7930228792590952,0.29619144734098807,-0.9099183529576136,0.3861496246900396,-1.0,0.03212161548179986,-0.5657270875719631,0.35326282202980924,-0.5441616976432994,0.31609519513356116,-0.4296515717746115,0.2339447429799627,-0.40126848863889286,0.06917909441478344,-0.4883867547344941,0.37012564124364306,-0.4342361964402821,0.3188213843010451,-0.3376547364978038,0.23838033755964316,-0.31493501324320766,0.1254742346368231,-0.3914214556751924,0.369488256028489,-0.3360851550979716,0.3323872377825926,-0.24509318983411196,0.25706855871335915,-0.21746890377866,0.14650895478433928,0.1699905600629758,0.023787360277069177,0.027307898509739713,0.0,0.0,-0.11053639650344849,-0.07854312658309937,-0.03606945276260376,0.07337850332260132,0.018543779850006104,0.12119120359420776,0.055368900299072266,-0.11348536610603333,0.0,0.0,-0.4266182780265808,0.044726014137268066,0.16012680530548096,0.30293840169906616,-0.5188832879066467,0.4294406771659851,0.20780348777770996,0.41064900159835815,0.18485676134440393,0.2053880427062033,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17928584618498916,-0.11900666343363209,0.3454110697009117,-0.2595002154354823,0.49458423784901384,-0.3200946319349815,0.5585493890672094,-0.32151833467985874,0.20107225832272468,-0.6615677264512793,0.4164777367453094,-0.841414245732433,0.5602817581904759,-0.9333324405144389,0.6866921652309023,-1.0,0.17274384450734812,-0.6312455364420773,0.5254065781350885,-0.48056277465448555,0.4518428940930501,-0.35286142875575643,0.3521131349197867,-0.3465304843139017,0.17943715323321915,-0.521093747786732,0.5168723455270933,-0.33388456315272896,0.42195878627795735,-0.2367042311631739,0.325827301869537,-0.2499007812079479,0.2122909998962098,-0.38053297682388093,0.4824651227595933,-0.23057520114823377,0.4179152180894723,-0.14218793339811422,0.3352977065972191,-0.13986926555945106,0.15980037125289714,0.16990623387979092,0.023176148983325373,0.02555928002292867,0.0,0.0,-0.08606266975402832,-0.10220468044281006,-0.04597139358520508,0.06538140773773193,-0.005958080291748047,0.12234938144683838,0.08647340536117554,-0.09782010316848755,0.0,0.0,-0.444807767868042,-0.05945920944213867,0.06422203779220581,0.37106114625930786,-0.5777324736118317,0.1507197618484497,0.07111567258834839,0.6479253172874451,0.17944186157076508,0.19329264472184257,2
