f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,label
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0838523791457055,-0.2863693248171923,-0.0145122290663622,-0.5491540994346433,0.1221412550926311,-0.7061548037891398,0.2295960437666805,-0.7462672914237326,0.2488161660900136,-0.5322927152669817,0.3551854560597355,-0.8144505054843385,0.3688955399158172,-0.9262122237085636,0.3693391917739061,-1.0,0.385709444404999,-0.4384613273662848,0.4855803345270044,-0.761259108802079,0.4672603659245752,-0.905023872695221,0.4363380274327999,-0.9932833678686284,0.4575326945501605,-0.3485666146422972,0.5440929399460473,-0.6474692677980188,0.5251433211120351,-0.7955130832649815,0.4887921823184806,-0.876137933257511,0.4710541664724646,-0.2747359324028768,0.5393284195496052,-0.5082104996299635,0.5301193220947337,-0.6456304103420323,0.504025318429651,-0.7203152912007088,0.079274158076413,0.0184275472253375,0.0351264963555884,0.0428474316857381,0.0,0.0,-0.1272338628768921,-0.0851525962352752,-0.0661426782608032,0.0808045864105224,-0.0235745906829834,0.1344327926635742,0.0345221757888793,-0.0989058017730712,0.0,0.0,-0.3407432436943054,0.0165870785713195,0.0839157104492187,0.3062403798103332,-0.3366845846176147,0.4120500683784485,0.0505582094192504,0.2420024275779724,0.0997537541632273,0.1710207027474979,0.0654397233567873,0.0997537541632273,0.3148876318688281,0.0189782434500335,0.0,0.0,0.0,0.0,0.0992444157600402,0.3182368137113512,0.2709806088271647,0.0375971633117903,0.0,0.0,0.0,Makan
0.0,0.0,0.2524538614593343,-0.3062665957547179,0.3355216519468367,-0.6039391027484412,0.2920303542775608,-0.8361462242295272,0.1975890799045402,-1.0,0.2397368847898393,-0.4911632553754251,0.1097964469494829,-0.6726039268245556,-0.0114613698973607,-0.8065276689075446,-0.1169565720319569,-0.8928285014336406,-0.0095372478366147,-0.4133059421929757,-0.2056917178419589,-0.6207644273612419,-0.3442714798905819,-0.8059612564856322,-0.4447439318263036,-0.9547965406514808,-0.2401488504703517,-0.3499530520679385,-0.3918119963113723,-0.5737638283146759,-0.4963843953216208,-0.7660726390812292,-0.5691407656034829,-0.9155851625148064,-0.4267308536122766,-0.3005384956887387,-0.5432593044468383,-0.5102855713786278,-0.6078732942197499,-0.6625581033164691,-0.6407106747254693,-0.788008599904747,0.06130026606992,0.0615384804517618,0.0240607007065929,0.0269846108448522,0.0,0.0,-0.0645343857142146,-0.3041713631795502,0.0396973175690381,-0.5759321493973003,0.2011886570559911,-0.7239466274022353,0.3117406864246758,-0.7467396660502187,0.3194215494940436,-0.5331395451437642,0.4601305083817766,-0.8039808631146173,0.5020744597332185,-0.9193232225009084,0.5195126818291446,-1.0,0.4530768022957746,-0.4087877996699507,0.5931273820992383,-0.7141109868763102,0.6000928518131217,-0.8566466649140058,0.5825804206657729,-0.9478244756836396,0.519851147502707,-0.2972896048956254,0.6282721553611741,-0.5789355797559518,0.6275130963138463,-0.725012477528006,0.5973849001775134,-0.799414517733927,0.5258326685439143,-0.2128759039137582,0.6002971529516424,-0.4328082288788143,0.6010754430031499,-0.5664562417730895,0.5778247064556897,-0.6343699674158915,0.0863012651888808,0.0215639739084528,0.0392925513300656,0.0437851683503403,0.0,0.0,-0.116183340549469,-0.1053451299667358,-0.0682189464569091,0.0696383714675903,-0.0324175953865051,0.1199962496757507,0.0496482849121093,-0.098284900188446,0.0,0.0,-0.4040260314941406,-0.0236579775810241,0.0476759672164917,0.4075266122817993,-0.4595166891813278,0.384636640548706,0.0759036540985107,0.4367913007736206,0.0949632221971405,0.1680164978736136,0.0632661179871622,0.0949632221971405,0.3649485202713359,0.0280403419201928,0.2549785053636944,0.1431679691459962,0.2731238858912667,1.0,0.0946342349052429,0.3130101813922055,0.27271686886389,0.0387562954120049,0.5808469069241139,0.429583543955747,0.3070018687847614,Makan
0.0,0.0,-0.1626389676524335,-0.1840301758939668,-0.1644497598889494,-0.4157734490138425,-0.0960397334684255,-0.6163598048434644,-0.0384007253394596,-0.7410168727490255,0.0923007670515913,-0.444583366531191,0.0484254841951923,-0.7520452365725495,-0.0097156459692403,-0.8774777496241009,-0.0482552697249598,-0.9701253366475802,0.2161683295420314,-0.4261795394111474,0.1764817286802648,-0.7656417298562146,0.0976666770343398,-0.9087729262274722,0.0302400173154344,-1.0,0.2717984234603686,-0.394867107022934,0.2341891208454567,-0.6859127607168011,0.1525590328920823,-0.8178560305133404,0.086291280204547,-0.8921835129284175,0.2759834838705279,-0.369192629521708,0.2421086739504541,-0.5874913028714052,0.1781708782853629,-0.6954539315281936,0.1278370321072636,-0.7532201211824772,0.0641612635897951,0.0234989418145066,0.033998822913571,0.0405808375469951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1127296090126037,-0.0787767171859741,-0.0496891736984252,0.0725049376487732,-0.0096222162246704,0.116362452507019,0.0380719304084777,-0.1011894941329956,0.0,0.0,-0.3706474602222442,0.0144311189651489,0.0258524417877197,0.3374718427658081,-0.3780237585306167,0.4211386442184448,-0.0122519731521606,0.1217794418334961,0.0,0.0,0.0,0.0,0.0,0.0,0.0519934345682952,0.1176683483001331,0.0124235469261283,0.0,0.0,0.0,0.0,0.0,0.2831448310736401,0.1661751608453258,0.0195148878061562,Makan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0921035816223987,-0.2309565473781177,-0.0266429944729018,-0.4666644712967744,0.0988082194648764,-0.6490898955992574,0.1918687497383003,-0.7547535573715578,0.242800749682471,-0.4319886038494284,0.2999661098859687,-0.7473694816251901,0.2934975470012701,-0.8882950001395732,0.2844532046003322,-0.995691550239368,0.3599817071894147,-0.3786559451198236,0.4269166451491339,-0.724993719206666,0.3960448012477843,-0.8888526386310662,0.3506549471715494,-1.0,0.4055848465392829,-0.3292564151325247,0.4512776180440214,-0.6119536145965637,0.4070499288176755,-0.7476015220455846,0.3541920370008514,-0.8241654832023672,0.4027277398216254,-0.2988000195402459,0.4265502655379848,-0.5097849526149036,0.3905776759668932,-0.6234910830181306,0.3461305951400616,-0.6808334176587993,0.0705456392689394,0.0181319825045053,0.0480673381284764,0.0392362292172052,0.0,0.0,-0.0815577805042266,-0.1101786196231842,-0.0684182345867157,0.056466519832611,-0.0484679639339447,0.106308102607727,0.0636224150657653,-0.079157531261444,0.0,0.0,-0.3988016545772552,-0.0651790499687194,-0.0392693877220153,0.3955304622650146,-0.4878192692995071,0.3050382137298584,-0.0438926219940185,0.5139559507369995,0.0791581450982686,0.1496150537031602,0.0536827850066114,0.0791581450982686,0.3200285973889948,0.0183975991286496,0.0,0.0,0.0,0.0,0.0717578530311584,0.2766372395254852,0.2142379455445611,0.015734982194351,0.0,0.0,0.0,Makan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1145441532135009,-0.0868334472179412,-0.0602408647537231,0.0756354928016662,-0.0165958404541015,0.1240842938423156,0.039497971534729,-0.0834408998489379,0.0,0.0,-0.3715291321277618,0.0020592212677001,0.0401402115821838,0.3999270796775818,-0.3290852904319763,0.3561856150627136,-0.0094162225723266,0.3600535988807678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Makan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1257111430168151,-0.0566969811916351,-0.0454223752021789,0.0730531811714172,-0.0070613622665405,0.1067764163017273,0.0114552974700927,-0.0971735119819641,0.0,0.0,-0.3529098331928253,0.0755168795585632,0.1383967399597168,0.2300736904144287,-0.3456974923610687,0.483584463596344,0.1160977482795715,0.2362576723098755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Makan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0959418416023254,-0.1007004082202911,-0.0693815946578979,0.0561590790748596,-0.0430037379264831,0.1047104001045227,0.0477622747421264,-0.0858788788318634,0.0,0.0,-0.3787390291690826,-0.0524337291717529,0.0208553075790405,0.3914247751235962,-0.4496280699968338,0.3550153970718384,-0.0288505554199218,0.4850504398345947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Makan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1117804050445556,-0.0844898521900177,-0.0573435425758361,0.0696596503257751,-0.0228595733642578,0.1138293147087097,0.0328842401504516,-0.0869891345500946,0.0,0.0,-0.399868905544281,0.0232568383216857,0.0567944645881652,0.383302628993988,-0.3626428842544555,0.3673654198646545,0.0567288398742675,0.4723466038703918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Makan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0498271286487579,-0.1116595566272735,-0.0391232371330261,0.0638455748558044,-0.0110870599746704,0.1282364130020141,0.1246269345283508,-0.0766698122024536,0.0,0.0,-0.3741125762462616,-0.0893219113349914,-0.0317189693450927,0.3469097018241882,-0.5716163516044617,0.2344165444374084,-0.265362948179245,0.1957034468650818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Makan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0857169542181768,-0.2929519400583115,0.0167990344121304,-0.5835014055364551,0.2395185645763013,-0.7682826852538848,0.441850762333713,-0.8561117323106183,-0.0537015507926389,-0.6132682118859268,0.3184460984607024,-0.8802049261701483,0.5268817990866626,-0.9623405055751204,0.6652016082681074,-1.0,0.0711504498761664,-0.4412472699152498,0.4526877619052595,-0.7780613524500225,0.6528464725737515,-0.9165769701023064,0.7740844419132016,-0.9926104835254408,0.2150247405766357,-0.2886760264596156,0.5614306950351645,-0.6274724901507948,0.7155433260531073,-0.7941262683790873,0.7998940622616074,-0.8986652628718924,0.3564257573699225,-0.1722644289550959,0.5841743910212869,-0.4520419466418651,0.6651744380466701,-0.6083365554429269,0.7074769053117783,-0.7186484382347716,0.0606163965137698,0.0248987497018653,0.0222277494314595,0.0461669566215604,0.0,0.0,-0.0809756815433502,-0.1034592390060424,-0.0227618217468261,0.0692763328552246,0.021553635597229,0.1285967230796814,0.1020534634590148,-0.1037527918815612,0.0,0.0,-0.4500730633735657,-0.0290090441703796,0.0498352646827697,0.383459210395813,-0.6248802840709686,0.318460464477539,-0.2188921570777893,0.2094110250473022,0.1034159760397213,0.161139132578861,0.1039560709508839,0.1034159760397213,0.1492028639071817,0.1392237379748264,0.0,0.0,0.0,0.0,0.0848459601402282,0.3236659453052247,0.1616705425781113,0.0734326256532033,0.0,0.0,0.0,Makan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0814434674641848,-0.2938845663626765,0.0154165024575351,-0.5712495403242708,0.2274863019927849,-0.7463973944459309,0.4133383068379977,-0.8189337631987895,-0.0148543470495738,-0.6245600623181892,0.38432186132094,-0.8862864395989387,0.5888951570278652,-0.9578469118358428,0.716485718089278,-1.0,0.1099490303643004,-0.4630275726353555,0.5092954011338009,-0.7850130554497441,0.7027425011895551,-0.9185345208234752,0.820660694067514,-0.9962353381565784,0.2477246875193591,-0.3153303009014258,0.6104535862615281,-0.6361213517563896,0.7619474170507733,-0.799402124986984,0.8482762983944631,-0.9103780610449368,0.3866493033358947,-0.1909696620609025,0.6475365994145148,-0.456715088040259,0.7397068883478958,-0.601325975006821,0.788115784243041,-0.710266816223291,0.079839343305168,0.0235699986383607,0.0203923527342814,0.0472469202199424,0.0,0.0,-0.0737312138080596,-0.0990073382854461,-0.0267042517662048,0.0725536942481994,0.016695499420166,0.1300381422042846,0.1078075766563415,-0.1030632257461547,0.0,0.0,-0.4354586005210876,-0.0543270707130432,0.0003176927566528,0.4065766334533691,-0.5783028304576874,0.295217752456665,-0.2836480736732483,0.1908771991729736,0.1067332392074156,0.1826066037635038,0.1008020909794879,0.1067332392074156,0.1412190917065243,0.1521902449320465,0.0,0.0,0.0,0.0,0.0871869325637817,0.3173187109532646,0.1595359472966167,0.0731925163949849,0.0,0.0,0.0,Makan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0900760867876251,-0.2451131978722633,-0.0207934986973569,-0.4801586997394714,0.1024911301141042,-0.6295626952022334,0.202087958191113,-0.7084913683708933,0.1231512050096079,-0.4956406258902258,0.2375708166510418,-0.7981299949758894,0.2624647146874951,-0.919786811968778,0.270367174429867,-0.9933661022743164,0.263351444302296,-0.431720058631888,0.3589002895337936,-0.7755082379874553,0.3478493181194288,-0.9164120599371208,0.3290624595351921,-1.0,0.3536074667605882,-0.3758739103636523,0.444200363600578,-0.6913095318254096,0.4197307698284033,-0.8289519291030668,0.3874693503358902,-0.902508222448969,0.3893708466921152,-0.3301988408289264,0.4296202911912321,-0.5742612226716873,0.4057368091200555,-0.704024985885875,0.3803593533917925,-0.7759754284737581,0.0842783349789946,0.0169938654220677,0.0326961692497816,0.0364603054821218,0.0,0.0,-0.0841076076030731,-0.1016177833080291,-0.0557541251182556,0.0650055408477783,-0.0213791131973266,0.1183794736862182,0.0795968770980835,-0.0837981700897216,0.0,0.0,-0.3757267594337463,0.0077973008155822,0.0364747047424316,0.3649746775627136,-0.4631630778312683,0.354411780834198,0.0264735221862792,0.6129266619682312,0.0926264323821228,0.1762415808738702,0.0474051234906352,0.0926264323821228,0.2135825581239279,0.0477816626841204,0.0,0.0,0.0,0.0,0.0849986672401428,0.2978221907960844,0.1931384320522704,0.031002484669637,0.0,0.0,0.0,Makan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1065458978960359,-0.2408878899348759,-0.0710576260003617,-0.4721933731192604,0.0292176163022935,-0.6295143215426288,0.1073764937111605,-0.7033647129431451,0.0745664188492288,-0.5047691442448524,0.1369828276625469,-0.8399035757651636,0.1374436846299531,-0.9330217232751647,0.1318317226193528,-0.976206147541798,0.2156256148237356,-0.4687557259341843,0.2442985097169475,-0.845335686307242,0.2019038420645756,-0.9488369273817402,0.1678177160652076,-1.0,0.3104647719662237,-0.4303581329628989,0.3232533043981136,-0.7707807938504709,0.2660374846231962,-0.8845216447764576,0.2166385462436878,-0.9348174557277228,0.3485072328112672,-0.3890851025352101,0.3293279119542601,-0.6388399679645782,0.2714511131911612,-0.7536108411682992,0.2260023489992905,-0.8074146500448138,0.082160405457621,0.0129391013946625,0.024425571342193,0.0383145331317638,0.0,0.0,-0.0981269180774688,-0.0865924954414367,-0.0437151193618774,0.0723940134048461,0.0007103681564331,0.1246923804283142,0.067600667476654,-0.0911169648170471,0.0,0.0,-0.3605653345584869,0.0369728803634643,0.0428509712219238,0.3402697443962097,-0.3529959321022033,0.4497269988059997,0.0141305923461914,0.2690857648849487,0.0932907124672589,0.1750425931786217,0.0536424796084522,0.0932907124672589,0.2840476429369055,0.0434467299483421,0.0,0.0,0.0,0.0,0.0909146666526794,0.2975457674947703,0.1907117771709613,0.0309019992059725,0.0,0.0,0.0,Makan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0935811102390289,-0.0920364260673523,-0.0539005994796752,0.0695281028747558,-0.014086902141571,0.1231584548950195,0.0716124176979065,-0.0890527963638305,0.0,0.0,-0.4354690015316009,0.0039753317832946,0.0427176356315612,0.3876315951347351,-0.4490160346031189,0.3750919699668884,-0.0291311144828796,0.3209219574928283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Makan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.052732718175995,-0.2871301698318993,0.0550394185808194,-0.5975604988794591,0.291142532919555,-0.8008036732968364,0.503407416177227,-0.8906594409972228,-0.0934984332531205,-0.6699974813657364,0.3010693584965931,-0.9592461521020544,0.5244313108123126,-1.0,0.651716022032186,-0.998160447613245,0.0135446398604308,-0.4945187593576198,0.399354313761516,-0.8548180468242591,0.6277994675685351,-0.9661545257512204,0.7786634261356052,-0.9997668448325834,0.1592617330102482,-0.3409892927328745,0.5287473340731007,-0.6872543144875082,0.7093458364071654,-0.8410409498657753,0.8192857577654632,-0.9299744283230754,0.3304647801667883,-0.2204025570560013,0.5918717920222399,-0.5212388999990506,0.6818097922936494,-0.6696311345637597,0.7396184520395632,-0.7751384550775611,0.039100305617285,0.0271006761719013,0.0172378780324942,0.0371700984590359,0.0,0.0,-0.0692698061466217,-0.0853523015975952,-0.0243301391601562,0.0741904377937316,0.0232591032981872,0.1346350312232971,0.1017847657203674,-0.0999388694763183,0.0,0.0,-0.4276685714721679,-0.0497892498970031,0.0255393981933593,0.3913884162902832,-0.5625861585140228,0.3673574924468994,-0.0528194904327392,0.5222489833831787,0.1340387839907537,0.1730052467477169,0.144655273642057,0.1340387839907537,0.1104147399043196,0.1670056927523787,0.0,0.0,0.0,0.0,0.0885102748870849,0.3167708407838604,0.1401463970128319,0.1133698196050616,0.0,0.0,0.0,Makan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1069966604741517,-0.2535554076470382,-0.0702188131071793,-0.5458932343941194,0.1025051354559128,-0.7526590165561005,0.2795434461962622,-0.8415715943119522,-0.1970579636019132,-0.5583381999600596,0.1000813916562975,-0.87579310905802,0.2902849035350219,-0.9494246048085042,0.4112361282251003,-0.978730385857394,-0.0752466114301385,-0.420542025116075,0.2111295031407055,-0.7982350702846668,0.3880503348969497,-0.9358977749001932,0.5146861321662495,-1.0,0.0794445019457692,-0.3077961975087404,0.3448796413327581,-0.6681789095381603,0.4667325455567886,-0.838108419629391,0.5407427945593506,-0.9420426938522856,0.2497551576799651,-0.2325832054663361,0.4171392897822496,-0.5418075344195795,0.465439647155082,-0.6866139182250575,0.4968164832206517,-0.7858021925884737,0.0450047895607545,0.0249972783608985,0.0150402367597027,0.0384135571809443,0.0,0.0,-0.0820613503456115,-0.0686995387077331,-0.0056723952293396,0.0756911635398864,0.0477222204208374,0.1235889792442321,0.0796834230422973,-0.1160302758216857,0.0,0.0,-0.4095293879508972,0.0490350127220153,0.0604534149169921,0.3951231241226196,-0.4831897616386413,0.4595803022384643,-0.0168916583061218,0.4847508668899536,0.129907467302006,0.1745861552419325,0.1368471119126759,0.129907467302006,0.0996528448862725,0.1639589148614338,0.0,0.0,0.0,0.0,0.1053247451782226,0.3078999436679748,0.1389622041765196,0.1092733797671487,0.0,0.0,0.0,Makan
